6.249999999999999	124640.000	Raw
6.249999999999999	124640.010	Raw
6.249999999999999	124640.020	Raw
6.249999999999999	124640.030	Raw
6.249999999999999	124640.040	Raw
6.249999999999999	124640.050	Raw
6.249999999999999	124640.060	Raw
6.249999999999999	124640.070	Raw
6.249999999999999	124640.080	Raw
6.249999999999999	124640.090	Raw
6.249999999999999	124640.100	Raw
6.249999999999999	124640.110	Raw
6.249999999999999	124640.120	Raw
6.249999999999999	124640.130	Raw
6.249999999999999	124640.140	Raw
6.2255859375	124640.150	Raw
6.249999999999999	124640.160	Raw
6.2255859375	124640.170	Raw
6.249999999999999	124640.180	Raw
6.2255859375	124640.190	Raw
6.249999999999999	124640.200	Raw
6.249999999999999	124640.210	Raw
6.249999999999999	124640.220	Raw
6.249999999999999	124640.230	Raw
6.249999999999999	124640.240	Raw
6.249999999999999	124640.250	Raw
6.2255859375	124640.260	Raw
6.2255859375	124640.270	Raw
6.249999999999999	124640.280	Raw
6.249999999999999	124640.290	Raw
6.249999999999999	124640.300	Raw
6.249999999999999	124640.310	Raw
6.249999999999999	124640.320	Raw
6.2255859375	124640.330	Raw
6.249999999999999	124640.340	Raw
6.2255859375	124640.350	Raw
6.249999999999999	124640.360	Raw
6.249999999999999	124640.370	Raw
6.2255859375	124640.380	Raw
6.2255859375	124640.390	Raw
6.2255859375	124640.400	Raw
6.2255859375	124640.410	Raw
6.249999999999999	124640.420	Raw
6.249999999999999	124640.430	Raw
6.2255859375	124640.440	Raw
6.2255859375	124640.450	Raw
6.249999999999999	124640.460	Raw
6.249999999999999	124640.470	Raw
6.2255859375	124640.480	Raw
6.2255859375	124640.490	Raw
6.2255859375	124640.500	Raw
6.2255859375	124640.510	Raw
6.249999999999999	124640.520	Raw
6.249999999999999	124640.530	Raw
6.2255859375	124640.540	Raw
6.2255859375	124640.550	Raw
6.249999999999999	124640.560	Raw
6.2255859375	124640.570	Raw
6.2255859375	124640.580	Raw
6.2255859375	124640.590	Raw
6.2255859375	124640.600	Raw
6.2255859375	124640.610	Raw
6.2255859375	124640.620	Raw
6.2255859375	124640.630	Raw
6.2255859375	124640.640	Raw
6.2255859375	124640.650	Raw
6.2255859375	124640.660	Raw
6.2255859375	124640.670	Raw
6.2255859375	124640.680	Raw
6.2255859375	124640.690	Raw
6.2255859375	124640.700	Raw
6.2255859375	124640.710	Raw
6.2255859375	124640.720	Raw
6.2255859375	124640.730	Raw
6.2255859375	124640.740	Raw
6.2255859375	124640.750	Raw
6.2255859375	124640.760	Raw
6.2255859375	124640.770	Raw
6.2255859375	124640.780	Raw
6.2255859375	124640.790	Raw
6.2255859375	124640.800	Raw
6.2255859375	124640.810	Raw
6.2255859375	124640.820	Raw
6.2255859375	124640.830	Raw
6.2255859375	124640.840	Raw
6.2255859375	124640.850	Raw
6.2255859375	124640.860	Raw
6.2255859375	124640.870	Raw
6.2255859375	124640.880	Raw
6.2255859375	124640.890	Raw
6.2255859375	124640.900	Raw
6.2255859375	124640.910	Raw
6.2255859375	124640.920	Raw
6.2255859375	124640.930	Raw
6.2255859375	124640.940	Raw
6.2255859375	124640.950	Raw
6.2255859375	124640.960	Raw
6.2255859375	124640.970	Raw
6.2255859375	124640.980	Raw
6.2255859375	124640.990	Raw
6.2255859375	124641.000	Raw
6.2255859375	124641.010	Raw
6.2255859375	124641.020	Raw
6.2255859375	124641.030	Raw
6.2255859375	124641.040	Raw
6.2255859375	124641.050	Raw
6.2255859375	124641.060	Raw
6.2255859375	124641.070	Raw
6.2255859375	124641.080	Raw
6.2255859375	124641.090	Raw
6.2255859375	124641.100	Raw
6.2255859375	124641.110	Raw
6.2255859375	124641.120	Raw
6.2255859375	124641.130	Raw
6.2255859375	124641.140	Raw
6.2255859375	124641.150	Raw
6.2255859375	124641.160	Raw
6.2255859375	124641.170	Raw
6.2255859375	124641.180	Raw
6.2255859375	124641.190	Raw
6.2255859375	124641.200	Raw
6.2255859375	124641.210	Raw
6.2255859375	124641.220	Raw
6.2255859375	124641.230	Raw
6.2255859375	124641.240	Raw
6.2255859375	124641.250	Raw
6.2255859375	124641.260	Raw
6.2255859375	124641.270	Raw
6.2255859375	124641.280	Raw
6.2255859375	124641.290	Raw
6.2255859375	124641.300	Raw
6.2255859375	124641.310	Raw
6.2255859375	124641.320	Raw
6.2255859375	124641.330	Raw
6.2255859375	124641.340	Raw
6.2255859375	124641.350	Raw
6.2255859375	124641.360	Raw
6.2255859375	124641.370	Raw
6.2255859375	124641.380	Raw
6.2255859375	124641.390	Raw
6.2255859375	124641.400	Raw
6.2255859375	124641.410	Raw
6.2255859375	124641.420	Raw
6.2255859375	124641.430	Raw
6.2255859375	124641.440	Raw
6.2255859375	124641.450	Raw
6.2255859375	124641.460	Raw
6.2255859375	124641.470	Raw
6.2255859375	124641.480	Raw
6.2255859375	124641.490	Raw
6.2255859375	124641.500	Raw
6.2255859375	124641.510	Raw
6.2255859375	124641.520	Raw
6.2255859375	124641.530	Raw
6.2255859375	124641.540	Raw
6.2255859375	124641.550	Raw
6.2255859375	124641.560	Raw
6.2255859375	124641.570	Raw
6.2255859375	124641.580	Raw
6.2255859375	124641.590	Raw
6.2255859375	124641.600	Raw
6.2255859375	124641.610	Raw
6.2255859375	124641.620	Raw
6.2255859375	124641.630	Raw
6.2255859375	124641.640	Raw
6.2255859375	124641.650	Raw
6.2255859375	124641.660	Raw
6.2255859375	124641.670	Raw
6.201171874999999	124641.680	Raw
6.2255859375	124641.690	Raw
6.2255859375	124641.700	Raw
6.2255859375	124641.710	Raw
6.2255859375	124641.720	Raw
6.2255859375	124641.730	Raw
6.2255859375	124641.740	Raw
6.2255859375	124641.750	Raw
6.2255859375	124641.760	Raw
6.2255859375	124641.770	Raw
6.2255859375	124641.780	Raw
6.2255859375	124641.790	Raw
6.201171874999999	124641.800	Raw
6.201171874999999	124641.810	Raw
6.2255859375	124641.820	Raw
6.2255859375	124641.830	Raw
6.2255859375	124641.840	Raw
6.2255859375	124641.850	Raw
6.2255859375	124641.860	Raw
6.201171874999999	124641.870	Raw
6.2255859375	124641.880	Raw
6.2255859375	124641.890	Raw
6.2255859375	124641.900	Raw
6.2255859375	124641.910	Raw
6.2255859375	124641.920	Raw
6.2255859375	124641.930	Raw
6.201171874999999	124641.940	Raw
6.2255859375	124641.950	Raw
6.2255859375	124641.960	Raw
6.2255859375	124641.970	Raw
6.2255859375	124641.980	Raw
6.2255859375	124641.990	Raw
6.2255859375	124642.000	Raw
6.2255859375	124642.010	Raw
6.201171874999999	124642.020	Raw
6.201171874999999	124642.030	Raw
6.2255859375	124642.040	Raw
6.201171874999999	124642.050	Raw
6.2255859375	124642.060	Raw
6.201171874999999	124642.070	Raw
6.201171874999999	124642.080	Raw
