-0.21212121212121215	161640.000	Raw
-0.21212121212121215	161640.010	Raw
-0.21212121212121215	161640.020	Raw
-0.21212121212121215	161640.030	Raw
-0.21212121212121215	161640.040	Raw
-0.21212121212121215	161640.050	Raw
-0.21016617790811343	161640.060	Raw
-0.21016617790811343	161640.070	Raw
-0.21016617790811343	161640.080	Raw
-0.21016617790811343	161640.090	Raw
-0.21016617790811343	161640.100	Raw
-0.21016617790811343	161640.110	Raw
-0.21016617790811343	161640.120	Raw
-0.21212121212121215	161640.130	Raw
-0.21016617790811343	161640.140	Raw
-0.21212121212121215	161640.150	Raw
-0.21212121212121215	161640.160	Raw
-0.21212121212121215	161640.170	Raw
-0.21212121212121215	161640.180	Raw
-0.21212121212121215	161640.190	Raw
-0.21212121212121215	161640.200	Raw
-0.21212121212121215	161640.210	Raw
-0.21212121212121215	161640.220	Raw
-0.21212121212121215	161640.230	Raw
-0.21212121212121215	161640.240	Raw
-0.21212121212121215	161640.250	Raw
-0.21016617790811343	161640.260	Raw
-0.21016617790811343	161640.270	Raw
-0.21016617790811343	161640.280	Raw
-0.21016617790811343	161640.290	Raw
-0.2082111436950147	161640.300	Raw
-0.21016617790811343	161640.310	Raw
-0.21016617790811343	161640.320	Raw
-0.21016617790811343	161640.330	Raw
-0.21016617790811343	161640.340	Raw
-0.21212121212121215	161640.350	Raw
-0.21212121212121215	161640.360	Raw
-0.21407624633431088	161640.370	Raw
-0.21407624633431088	161640.380	Raw
-0.21798631476050834	161640.390	Raw
-0.21994134897360706	161640.400	Raw
-0.2218963831867058	161640.410	Raw
-0.22385141739980452	161640.420	Raw
-0.22776148582600197	161640.430	Raw
-0.2297165200391007	161640.440	Raw
-0.23362658846529816	161640.450	Raw
-0.23558162267839688	161640.460	Raw
-0.2375366568914956	161640.470	Raw
-0.24144672531769307	161640.480	Raw
-0.24144672531769307	161640.490	Raw
-0.2434017595307918	161640.500	Raw
-0.24535679374389052	161640.510	Raw
-0.24731182795698925	161640.520	Raw
-0.24926686217008798	161640.530	Raw
-0.2512218963831867	161640.540	Raw
-0.25317693059628543	161640.550	Raw
-0.2570869990224829	161640.560	Raw
-0.2590420332355816	161640.570	Raw
-0.26099706744868034	161640.580	Raw
-0.2649071358748778	161640.590	Raw
-0.2668621700879765	161640.600	Raw
-0.26881720430107525	161640.610	Raw
-0.270772238514174	161640.620	Raw
-0.2727272727272727	161640.630	Raw
-0.27663734115347016	161640.640	Raw
-0.2785923753665689	161640.650	Raw
-0.2805474095796676	161640.660	Raw
-0.28250244379276634	161640.670	Raw
-0.2864125122189638	161640.680	Raw
-0.2883675464320625	161640.690	Raw
-0.29032258064516125	161640.700	Raw
-0.29227761485826	161640.710	Raw
-0.29618768328445744	161640.720	Raw
-0.29814271749755616	161640.730	Raw
-0.3000977517106549	161640.740	Raw
-0.30400782013685235	161640.750	Raw
-0.3059628543499511	161640.760	Raw
-0.3079178885630498	161640.770	Raw
-0.30987292277614853	161640.780	Raw
-0.3137829912023461	161640.790	Raw
-0.3157380254154448	161640.800	Raw
-0.3196480938416423	161640.810	Raw
-0.3196480938416423	161640.820	Raw
-0.32355816226783973	161640.830	Raw
-0.3274682306940372	161640.840	Raw
-0.3294232649071359	161640.850	Raw
-0.33137829912023464	161640.860	Raw
-0.3352883675464321	161640.870	Raw
-0.3372434017595308	161640.880	Raw
-0.33919843597262955	161640.890	Raw
-0.3411534701857283	161640.900	Raw
-0.34506353861192574	161640.910	Raw
-0.34701857282502446	161640.920	Raw
-0.3509286412512219	161640.930	Raw
-0.35288367546432065	161640.940	Raw
-0.3548387096774194	161640.950	Raw
-0.3587487781036168	161640.960	Raw
-0.36070381231671556	161640.970	Raw
-0.3626588465298143	161640.980	Raw
-0.36656891495601174	161640.990	Raw
-0.36852394916911047	161641.000	Raw
-0.3704789833822092	161641.010	Raw
-0.3704789833822092	161641.020	Raw
-0.37438905180840665	161641.030	Raw
-0.3763440860215054	161641.040	Raw
-0.3763440860215054	161641.050	Raw
-0.3763440860215054	161641.060	Raw
-0.3782991202346041	161641.070	Raw
-0.3782991202346041	161641.080	Raw
-0.3782991202346041	161641.090	Raw
-0.3782991202346041	161641.100	Raw
-0.3782991202346041	161641.110	Raw
-0.3782991202346041	161641.120	Raw
-0.3763440860215054	161641.130	Raw
-0.3763440860215054	161641.140	Raw
-0.3763440860215054	161641.150	Raw
-0.3763440860215054	161641.160	Raw
-0.3763440860215054	161641.170	Raw
-0.37438905180840665	161641.180	Raw
-0.37438905180840665	161641.190	Raw
-0.37438905180840665	161641.200	Raw
-0.3724340175953079	161641.210	Raw
-0.3724340175953079	161641.220	Raw
-0.3704789833822092	161641.230	Raw
-0.3704789833822092	161641.240	Raw
-0.36852394916911047	161641.250	Raw
-0.36656891495601174	161641.260	Raw
-0.36656891495601174	161641.270	Raw
-0.364613880742913	161641.280	Raw
-0.3626588465298143	161641.290	Raw
-0.3626588465298143	161641.300	Raw
-0.36070381231671556	161641.310	Raw
-0.36070381231671556	161641.320	Raw
-0.36070381231671556	161641.330	Raw
-0.36070381231671556	161641.340	Raw
-0.36070381231671556	161641.350	Raw
-0.36070381231671556	161641.360	Raw
-0.36070381231671556	161641.370	Raw
-0.36070381231671556	161641.380	Raw
-0.36070381231671556	161641.390	Raw
-0.36070381231671556	161641.400	Raw
-0.36070381231671556	161641.410	Raw
-0.36070381231671556	161641.420	Raw
-0.36070381231671556	161641.430	Raw
-0.36070381231671556	161641.440	Raw
-0.3626588465298143	161641.450	Raw
-0.36070381231671556	161641.460	Raw
-0.3626588465298143	161641.470	Raw
-0.3626588465298143	161641.480	Raw
-0.3626588465298143	161641.490	Raw
-0.3626588465298143	161641.500	Raw
-0.364613880742913	161641.510	Raw
-0.364613880742913	161641.520	Raw
-0.364613880742913	161641.530	Raw
-0.364613880742913	161641.540	Raw
-0.364613880742913	161641.550	Raw
-0.364613880742913	161641.560	Raw
-0.364613880742913	161641.570	Raw
-0.364613880742913	161641.580	Raw
-0.364613880742913	161641.590	Raw
-0.36656891495601174	161641.600	Raw
-0.36656891495601174	161641.610	Raw
-0.364613880742913	161641.620	Raw
-0.36656891495601174	161641.630	Raw
-0.36656891495601174	161641.640	Raw
-0.364613880742913	161641.650	Raw
-0.364613880742913	161641.660	Raw
-0.364613880742913	161641.670	Raw
-0.3626588465298143	161641.680	Raw
-0.3626588465298143	161641.690	Raw
-0.3626588465298143	161641.700	Raw
-0.3626588465298143	161641.710	Raw
-0.3626588465298143	161641.720	Raw
-0.36070381231671556	161641.730	Raw
