-1.1044921874999998	133640.000	Raw
-1.1015625	133640.010	Raw
-1.1015625	133640.020	Raw
-1.1015625	133640.030	Raw
-1.1015625	133640.040	Raw
-1.0986328124999998	133640.050	Raw
-1.0986328124999998	133640.060	Raw
-1.0986328124999998	133640.070	Raw
-1.095703125	133640.080	Raw
-1.095703125	133640.090	Raw
-1.0898437499999998	133640.100	Raw
-1.0898437499999998	133640.110	Raw
-1.0869140624999998	133640.120	Raw
-1.0839843749999998	133640.130	Raw
-1.0810546874999998	133640.140	Raw
-1.0810546874999998	133640.150	Raw
-1.0810546874999998	133640.160	Raw
-1.0781249999999998	133640.170	Raw
-1.0751953124999998	133640.180	Raw
-1.0693359375	133640.190	Raw
-1.0664062499999998	133640.200	Raw
-1.0576171875	133640.210	Raw
-1.0488281249999998	133640.220	Raw
-1.0400390625	133640.230	Raw
-1.0283203125	133640.240	Raw
-1.0195312499999998	133640.250	Raw
-1.0107421875	133640.260	Raw
-0.9990234374999999	133640.270	Raw
-0.9902343749999998	133640.280	Raw
-0.9814453124999999	133640.290	Raw
-0.9726562499999999	133640.300	Raw
-0.9638671874999999	133640.310	Raw
-0.9550781249999999	133640.320	Raw
-0.9462890624999999	133640.330	Raw
-0.9345703124999999	133640.340	Raw
-0.9287109374999999	133640.350	Raw
-0.9169921874999999	133640.360	Raw
-0.9082031249999999	133640.370	Raw
-0.8994140624999999	133640.380	Raw
-0.8906249999999999	133640.390	Raw
-0.8818359374999999	133640.400	Raw
-0.8701171874999999	133640.410	Raw
-0.8642578124999999	133640.420	Raw
-0.8554687499999999	133640.430	Raw
-0.8466796874999999	133640.440	Raw
-0.8408203124999999	133640.450	Raw
-0.8320312499999999	133640.460	Raw
-0.8261718749999999	133640.470	Raw
-0.8203124999999999	133640.480	Raw
-0.8144531249999999	133640.490	Raw
-0.8085937499999999	133640.500	Raw
-0.8056640624999999	133640.510	Raw
-0.802734375	133640.520	Raw
-0.7998046875	133640.530	Raw
-0.7939453125	133640.540	Raw
-0.7939453125	133640.550	Raw
-0.7910156249999999	133640.560	Raw
-0.7880859374999999	133640.570	Raw
-0.7851562499999999	133640.580	Raw
-0.7851562499999999	133640.590	Raw
-0.7822265624999999	133640.600	Raw
-0.7792968749999999	133640.610	Raw
-0.7763671874999999	133640.620	Raw
-0.7734374999999999	133640.630	Raw
-0.7675781249999999	133640.640	Raw
-0.7646484374999999	133640.650	Raw
-0.7558593749999999	133640.660	Raw
-0.7529296874999999	133640.670	Raw
-0.7470703124999999	133640.680	Raw
-0.7412109374999999	133640.690	Raw
-0.7353515624999999	133640.700	Raw
-0.7294921874999999	133640.710	Raw
-0.7236328124999999	133640.720	Raw
-0.7177734374999999	133640.730	Raw
-0.7089843749999999	133640.740	Raw
-0.7060546874999999	133640.750	Raw
-0.7031249999999999	133640.760	Raw
-0.7001953124999999	133640.770	Raw
-0.6943359375	133640.780	Raw
-0.69140625	133640.790	Raw
-0.6884765625	133640.800	Raw
-0.685546875	133640.810	Raw
-0.685546875	133640.820	Raw
-0.685546875	133640.830	Raw
-0.685546875	133640.840	Raw
-0.685546875	133640.850	Raw
-0.685546875	133640.860	Raw
-0.6884765625	133640.870	Raw
-0.69140625	133640.880	Raw
-0.6972656249999999	133640.890	Raw
-0.7001953124999999	133640.900	Raw
-0.7060546874999999	133640.910	Raw
-0.7119140624999999	133640.920	Raw
-0.7148437499999999	133640.930	Raw
-0.7177734374999999	133640.940	Raw
-0.7207031249999999	133640.950	Raw
-0.7236328124999999	133640.960	Raw
-0.7236328124999999	133640.970	Raw
-0.7236328124999999	133640.980	Raw
-0.7236328124999999	133640.990	Raw
-0.7265624999999999	133641.000	Raw
-0.7294921874999999	133641.010	Raw
-0.7294921874999999	133641.020	Raw
-0.7294921874999999	133641.030	Raw
-0.7294921874999999	133641.040	Raw
-0.7294921874999999	133641.050	Raw
-0.7236328124999999	133641.060	Raw
-0.7207031249999999	133641.070	Raw
-0.7148437499999999	133641.080	Raw
-0.7089843749999999	133641.090	Raw
-0.7001953124999999	133641.100	Raw
-0.6943359375	133641.110	Raw
-0.685546875	133641.120	Raw
-0.6796875	133641.130	Raw
-0.6679687499999999	133641.140	Raw
-0.6621093749999999	133641.150	Raw
-0.6562499999999999	133641.160	Raw
-0.6503906249999999	133641.170	Raw
-0.6445312499999999	133641.180	Raw
-0.6386718749999999	133641.190	Raw
-0.6328124999999999	133641.200	Raw
-0.6298828124999999	133641.210	Raw
-0.6210937499999999	133641.220	Raw
-0.6181640624999999	133641.230	Raw
-0.6152343749999999	133641.240	Raw
-0.6093749999999999	133641.250	Raw
-0.6064453124999999	133641.260	Raw
-0.6035156249999999	133641.270	Raw
-0.6005859374999999	133641.280	Raw
-0.5976562499999999	133641.290	Raw
-0.5947265624999999	133641.300	Raw
-0.5917968749999999	133641.310	Raw
-0.5917968749999999	133641.320	Raw
-0.5859375	133641.330	Raw
-0.5859375	133641.340	Raw
-0.5859375	133641.350	Raw
-0.5830078125	133641.360	Raw
-0.5830078125	133641.370	Raw
-0.580078125	133641.380	Raw
-0.580078125	133641.390	Raw
-0.5771484375	133641.400	Raw
-0.5771484375	133641.410	Raw
-0.57421875	133641.420	Raw
-0.5712890625	133641.430	Raw
-0.5712890625	133641.440	Raw
-0.568359375	133641.450	Raw
-0.5654296875	133641.460	Raw
-0.5654296875	133641.470	Raw
-0.5654296875	133641.480	Raw
-0.5654296875	133641.490	Raw
-0.5625	133641.500	Raw
-0.5654296875	133641.510	Raw
-0.5654296875	133641.520	Raw
-0.5625	133641.530	Raw
-0.5654296875	133641.540	Raw
-0.568359375	133641.550	Raw
-0.5712890625	133641.560	Raw
-0.57421875	133641.570	Raw
-0.5771484375	133641.580	Raw
-0.5830078125	133641.590	Raw
-0.5859375	133641.600	Raw
-0.5888671875	133641.610	Raw
-0.5917968749999999	133641.620	Raw
-0.5917968749999999	133641.630	Raw
-0.5888671875	133641.640	Raw
-0.5917968749999999	133641.650	Raw
-0.5888671875	133641.660	Raw
-0.5917968749999999	133641.670	Raw
-0.5947265624999999	133641.680	Raw
-0.5976562499999999	133641.690	Raw
-0.6005859374999999	133641.700	Raw
-0.6005859374999999	133641.710	Raw
-0.6035156249999999	133641.720	Raw
-0.6005859374999999	133641.730	Raw
-0.6005859374999999	133641.740	Raw
-0.6005859374999999	133641.750	Raw
-0.6005859374999999	133641.760	Raw
-0.5976562499999999	133641.770	Raw
-0.5947265624999999	133641.780	Raw
-0.5947265624999999	133641.790	Raw
-0.5917968749999999	133641.800	Raw
-0.5917968749999999	133641.810	Raw
-0.5888671875	133641.820	Raw
-0.5888671875	133641.830	Raw
-0.5859375	133641.840	Raw
-0.5830078125	133641.850	Raw
-0.580078125	133641.860	Raw
-0.5771484375	133641.870	Raw
-0.5712890625	133641.880	Raw
-0.5654296875	133641.890	Raw
-0.5595703125	133641.900	Raw
-0.5537109375	133641.910	Raw
-0.55078125	133641.920	Raw
-0.5449218749999999	133641.930	Raw
-0.5390624999999999	133641.940	Raw
-0.5361328124999999	133641.950	Raw
-0.5302734374999999	133641.960	Raw
-0.5244140624999999	133641.970	Raw
-0.5185546874999999	133641.980	Raw
-0.5126953124999999	133641.990	Raw
-0.5039062499999999	133642.000	Raw
-0.4921874999999999	133642.010	Raw
-0.48339843749999994	133642.020	Raw
-0.47460937499999994	133642.030	Raw
-0.46874999999999994	133642.040	Raw
-0.45996093749999994	133642.050	Raw
-0.44824218749999994	133642.060	Raw
-0.44238281249999994	133642.070	Raw
